any,trimestre,periode,nivell,codi,nom,metrica,tipus_habitatge,valor
2014,1,2014-Q1,barcelona,,Barcelona,compravendes,nou_lliure,290.0
2014,1,2014-Q1,barcelona,,Barcelona,compravendes,protegit,53.0
2014,1,2014-Q1,barcelona,,Barcelona,compravendes,total,2658.0
2014,1,2014-Q1,barcelona,,Barcelona,compravendes,usat,2315.0
2014,1,2014-Q1,barcelona,,Barcelona,preu_m2,nou,3050.31
2014,1,2014-Q1,barcelona,,Barcelona,preu_m2,total,2699.33
2014,1,2014-Q1,barcelona,,Barcelona,preu_m2,usat,2641.54
2014,1,2014-Q1,barcelona,,Barcelona,preu_total,nou,282.91959
2014,1,2014-Q1,barcelona,,Barcelona,preu_total,total,248.40968
2014,1,2014-Q1,barcelona,,Barcelona,preu_total,usat,242.72724
2014,1,2014-Q1,barcelona,,Barcelona,superficie,nou_lliure,86.71
2014,1,2014-Q1,barcelona,,Barcelona,superficie,protegit,68.48
2014,1,2014-Q1,barcelona,,Barcelona,superficie,total,82.13
2014,1,2014-Q1,barcelona,,Barcelona,superficie,usat,81.9
2014,1,2014-Q1,barri,1.0,el Raval,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,1.0,el Raval,compravendes,protegit,0.0
2014,1,2014-Q1,barri,1.0,el Raval,compravendes,total,92.0
2014,1,2014-Q1,barri,1.0,el Raval,compravendes,usat,92.0
2014,1,2014-Q1,barri,1.0,el Raval,preu_m2,nou,0.0
2014,1,2014-Q1,barri,1.0,el Raval,preu_m2,total,1790.83
2014,1,2014-Q1,barri,1.0,el Raval,preu_m2,usat,1790.83
2014,1,2014-Q1,barri,1.0,el Raval,preu_total,nou,0.0
2014,1,2014-Q1,barri,1.0,el Raval,preu_total,total,114.86102
2014,1,2014-Q1,barri,1.0,el Raval,preu_total,usat,114.86102
2014,1,2014-Q1,barri,1.0,el Raval,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,1.0,el Raval,superficie,protegit,0.0
2014,1,2014-Q1,barri,1.0,el Raval,superficie,total,63.28
2014,1,2014-Q1,barri,1.0,el Raval,superficie,usat,63.28
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,compravendes,nou_lliure,7.0
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,compravendes,protegit,0.0
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,compravendes,total,50.0
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,compravendes,usat,43.0
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,preu_m2,nou,2863.19
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,preu_m2,total,2939.29
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,preu_m2,usat,2948.8
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,preu_total,nou,232.0
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,preu_total,total,356.44676
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,preu_total,usat,372.0026
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,superficie,nou_lliure,88.33
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,superficie,protegit,0.0
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,superficie,total,104.83
2014,1,2014-Q1,barri,2.0,el Barri Gòtic,superficie,usat,107.3
2014,1,2014-Q1,barri,3.0,la Barceloneta,compravendes,nou_lliure,31.0
2014,1,2014-Q1,barri,3.0,la Barceloneta,compravendes,protegit,0.0
2014,1,2014-Q1,barri,3.0,la Barceloneta,compravendes,total,59.0
2014,1,2014-Q1,barri,3.0,la Barceloneta,compravendes,usat,28.0
2014,1,2014-Q1,barri,3.0,la Barceloneta,preu_m2,nou,4414.67
2014,1,2014-Q1,barri,3.0,la Barceloneta,preu_m2,total,4295.31
2014,1,2014-Q1,barri,3.0,la Barceloneta,preu_m2,usat,4167.11
2014,1,2014-Q1,barri,3.0,la Barceloneta,preu_total,nou,236.38672
2014,1,2014-Q1,barri,3.0,la Barceloneta,preu_total,total,198.25697
2014,1,2014-Q1,barri,3.0,la Barceloneta,preu_total,usat,157.30279
2014,1,2014-Q1,barri,3.0,la Barceloneta,superficie,nou_lliure,49.28
2014,1,2014-Q1,barri,3.0,la Barceloneta,superficie,protegit,0.0
2014,1,2014-Q1,barri,3.0,la Barceloneta,superficie,total,45.5
2014,1,2014-Q1,barri,3.0,la Barceloneta,superficie,usat,41.44
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",compravendes,nou_lliure,8.0
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",compravendes,protegit,0.0
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",compravendes,total,61.0
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",compravendes,usat,53.0
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",preu_m2,nou,3019.74
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",preu_m2,total,2596.05
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",preu_m2,usat,2537.9
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",preu_total,nou,183.0
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",preu_total,total,148.0729
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",preu_total,usat,143.27898
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",superficie,nou_lliure,62.43
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",superficie,protegit,0.0
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",superficie,total,61.71
2014,1,2014-Q1,barri,4.0,"Sant Pere, Santa Caterina i la Ribera",superficie,usat,61.61
2014,1,2014-Q1,barri,5.0,el Fort Pienc,compravendes,nou_lliure,11.0
2014,1,2014-Q1,barri,5.0,el Fort Pienc,compravendes,protegit,0.0
2014,1,2014-Q1,barri,5.0,el Fort Pienc,compravendes,total,52.0
2014,1,2014-Q1,barri,5.0,el Fort Pienc,compravendes,usat,41.0
2014,1,2014-Q1,barri,5.0,el Fort Pienc,preu_m2,nou,4706.16
2014,1,2014-Q1,barri,5.0,el Fort Pienc,preu_m2,total,3027.38
2014,1,2014-Q1,barri,5.0,el Fort Pienc,preu_m2,usat,2450.3
2014,1,2014-Q1,barri,5.0,el Fort Pienc,preu_total,nou,349.45054
2014,1,2014-Q1,barri,5.0,el Fort Pienc,preu_total,total,254.31246
2014,1,2014-Q1,barri,5.0,el Fort Pienc,preu_total,usat,221.60875
2014,1,2014-Q1,barri,5.0,el Fort Pienc,superficie,nou_lliure,72.73
2014,1,2014-Q1,barri,5.0,el Fort Pienc,superficie,protegit,0.0
2014,1,2014-Q1,barri,5.0,el Fort Pienc,superficie,total,84.45
2014,1,2014-Q1,barri,5.0,el Fort Pienc,superficie,usat,88.03
2014,1,2014-Q1,barri,6.0,la Sagrada Família,compravendes,nou_lliure,1.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,compravendes,protegit,0.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,compravendes,total,17.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,compravendes,usat,16.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,preu_m2,nou,3416.67
2014,1,2014-Q1,barri,6.0,la Sagrada Família,preu_m2,total,2695.62
2014,1,2014-Q1,barri,6.0,la Sagrada Família,preu_m2,usat,2623.52
2014,1,2014-Q1,barri,6.0,la Sagrada Família,preu_total,nou,205.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,preu_total,total,181.45455
2014,1,2014-Q1,barri,6.0,la Sagrada Família,preu_total,usat,179.1
2014,1,2014-Q1,barri,6.0,la Sagrada Família,superficie,nou_lliure,60.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,superficie,protegit,0.0
2014,1,2014-Q1,barri,6.0,la Sagrada Família,superficie,total,69.69
2014,1,2014-Q1,barri,6.0,la Sagrada Família,superficie,usat,70.5
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,compravendes,nou_lliure,7.0
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,compravendes,protegit,4.0
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,compravendes,total,99.0
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,compravendes,usat,88.0
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,preu_m2,nou,2690.43
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,preu_m2,total,2703.89
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,preu_m2,usat,2705.15
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,preu_total,nou,204.36467
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,preu_total,total,328.0882
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,preu_total,usat,339.68728
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,superficie,nou_lliure,73.67
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,superficie,protegit,68.5
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,superficie,total,110.9
2014,1,2014-Q1,barri,7.0,la Dreta de l'Eixample,superficie,usat,115.87
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,compravendes,protegit,0.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,compravendes,total,62.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,compravendes,usat,62.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,preu_m2,nou,0.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,preu_m2,total,2776.67
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,preu_m2,usat,2776.67
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,preu_total,nou,0.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,preu_total,total,238.16601
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,preu_total,usat,238.16601
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,superficie,protegit,0.0
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,superficie,total,86.19
2014,1,2014-Q1,barri,8.0,l'Antiga Esquerra de l'Eixample,superficie,usat,86.19
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,compravendes,protegit,1.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,compravendes,total,48.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,compravendes,usat,47.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,preu_m2,nou,0.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,preu_m2,total,3809.21
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,preu_m2,usat,3809.21
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,preu_total,nou,0.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,preu_total,total,280.87157
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,preu_total,usat,280.87157
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,superficie,protegit,91.0
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,superficie,total,74.97
2014,1,2014-Q1,barri,9.0,la Nova Esquerra de l'Eixample,superficie,usat,74.61
2014,1,2014-Q1,barri,10.0,Sant Antoni,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,compravendes,protegit,0.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,compravendes,total,31.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,compravendes,usat,31.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,preu_m2,nou,0.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,preu_m2,total,3155.66
2014,1,2014-Q1,barri,10.0,Sant Antoni,preu_m2,usat,3155.66
2014,1,2014-Q1,barri,10.0,Sant Antoni,preu_total,nou,0.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,preu_total,total,206.35833
2014,1,2014-Q1,barri,10.0,Sant Antoni,preu_total,usat,206.35833
2014,1,2014-Q1,barri,10.0,Sant Antoni,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,superficie,protegit,0.0
2014,1,2014-Q1,barri,10.0,Sant Antoni,superficie,total,74.23
2014,1,2014-Q1,barri,10.0,Sant Antoni,superficie,usat,74.23
2014,1,2014-Q1,barri,11.0,el Poble Sec,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,compravendes,protegit,0.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,compravendes,total,74.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,compravendes,usat,74.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,preu_m2,nou,0.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,preu_m2,total,1795.59
2014,1,2014-Q1,barri,11.0,el Poble Sec,preu_m2,usat,1795.59
2014,1,2014-Q1,barri,11.0,el Poble Sec,preu_total,nou,0.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,preu_total,total,99.49418
2014,1,2014-Q1,barri,11.0,el Poble Sec,preu_total,usat,99.49418
2014,1,2014-Q1,barri,11.0,el Poble Sec,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,superficie,protegit,0.0
2014,1,2014-Q1,barri,11.0,el Poble Sec,superficie,total,58.67
2014,1,2014-Q1,barri,11.0,el Poble Sec,superficie,usat,58.67
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,compravendes,protegit,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,compravendes,total,2.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,compravendes,usat,2.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,preu_m2,nou,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,preu_m2,total,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,preu_m2,usat,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,preu_total,nou,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,preu_total,total,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,preu_total,usat,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,superficie,protegit,0.0
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,superficie,total,72.5
2014,1,2014-Q1,barri,12.0,la Marina del Prat Vermell,superficie,usat,72.5
2014,1,2014-Q1,barri,13.0,la Marina de Port,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,compravendes,protegit,4.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,compravendes,total,20.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,compravendes,usat,16.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,preu_m2,nou,0.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,preu_m2,total,1698.51
2014,1,2014-Q1,barri,13.0,la Marina de Port,preu_m2,usat,1698.51
2014,1,2014-Q1,barri,13.0,la Marina de Port,preu_total,nou,0.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,preu_total,total,111.9679
2014,1,2014-Q1,barri,13.0,la Marina de Port,preu_total,usat,111.9679
2014,1,2014-Q1,barri,13.0,la Marina de Port,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,superficie,protegit,78.0
2014,1,2014-Q1,barri,13.0,la Marina de Port,superficie,total,73.65
2014,1,2014-Q1,barri,13.0,la Marina de Port,superficie,usat,72.31
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,compravendes,protegit,0.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,compravendes,total,9.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,compravendes,usat,9.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,preu_m2,nou,0.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,preu_m2,total,2024.54
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,preu_m2,usat,2024.54
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,preu_total,nou,0.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,preu_total,total,148.625
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,preu_total,usat,148.625
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,superficie,protegit,0.0
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,superficie,total,75.38
2014,1,2014-Q1,barri,14.0,la Font de la Guatlla,superficie,usat,75.38
2014,1,2014-Q1,barri,15.0,Hostafrancs,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,compravendes,protegit,0.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,compravendes,total,19.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,compravendes,usat,19.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,preu_m2,nou,0.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,preu_m2,total,2459.15
2014,1,2014-Q1,barri,15.0,Hostafrancs,preu_m2,usat,2459.15
2014,1,2014-Q1,barri,15.0,Hostafrancs,preu_total,nou,0.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,preu_total,total,139.65
2014,1,2014-Q1,barri,15.0,Hostafrancs,preu_total,usat,139.65
2014,1,2014-Q1,barri,15.0,Hostafrancs,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,superficie,protegit,0.0
2014,1,2014-Q1,barri,15.0,Hostafrancs,superficie,total,58.06
2014,1,2014-Q1,barri,15.0,Hostafrancs,superficie,usat,58.06
2014,1,2014-Q1,barri,16.0,la Bordeta,compravendes,nou_lliure,1.0
2014,1,2014-Q1,barri,16.0,la Bordeta,compravendes,protegit,0.0
2014,1,2014-Q1,barri,16.0,la Bordeta,compravendes,total,18.0
2014,1,2014-Q1,barri,16.0,la Bordeta,compravendes,usat,17.0
2014,1,2014-Q1,barri,16.0,la Bordeta,preu_m2,nou,0.0
2014,1,2014-Q1,barri,16.0,la Bordeta,preu_m2,total,1369.0
2014,1,2014-Q1,barri,16.0,la Bordeta,preu_m2,usat,1372.95
2014,1,2014-Q1,barri,16.0,la Bordeta,preu_total,nou,0.0
2014,1,2014-Q1,barri,16.0,la Bordeta,preu_total,total,95.94
2014,1,2014-Q1,barri,16.0,la Bordeta,preu_total,usat,96.25333
2014,1,2014-Q1,barri,16.0,la Bordeta,superficie,nou_lliure,70.0
2014,1,2014-Q1,barri,16.0,la Bordeta,superficie,protegit,0.0
2014,1,2014-Q1,barri,16.0,la Bordeta,superficie,total,72.62
2014,1,2014-Q1,barri,16.0,la Bordeta,superficie,usat,72.8
2014,1,2014-Q1,barri,17.0,Sants - Badal,compravendes,nou_lliure,3.0
2014,1,2014-Q1,barri,17.0,Sants - Badal,compravendes,protegit,1.0
2014,1,2014-Q1,barri,17.0,Sants - Badal,compravendes,total,23.0
2014,1,2014-Q1,barri,17.0,Sants - Badal,compravendes,usat,19.0
2014,1,2014-Q1,barri,17.0,Sants - Badal,preu_m2,nou,4198.88
2014,1,2014-Q1,barri,17.0,Sants - Badal,preu_m2,total,3033.56
2014,1,2014-Q1,barri,17.0,Sants - Badal,preu_m2,usat,1868.24
2014,1,2014-Q1,barri,17.0,Sants - Badal,preu_total,nou,349.83334
2014,1,2014-Q1,barri,17.0,Sants - Badal,preu_total,total,243.25
2014,1,2014-Q1,barri,17.0,Sants - Badal,preu_total,usat,136.66667
2014,1,2014-Q1,barri,17.0,Sants - Badal,superficie,nou_lliure,83.33
2014,1,2014-Q1,barri,17.0,Sants - Badal,superficie,protegit,58.0
2014,1,2014-Q1,barri,17.0,Sants - Badal,superficie,total,67.43
2014,1,2014-Q1,barri,17.0,Sants - Badal,superficie,usat,65.42
2014,1,2014-Q1,barri,18.0,Sants,compravendes,nou_lliure,1.0
2014,1,2014-Q1,barri,18.0,Sants,compravendes,protegit,0.0
2014,1,2014-Q1,barri,18.0,Sants,compravendes,total,49.0
2014,1,2014-Q1,barri,18.0,Sants,compravendes,usat,48.0
2014,1,2014-Q1,barri,18.0,Sants,preu_m2,nou,0.0
2014,1,2014-Q1,barri,18.0,Sants,preu_m2,total,1973.26
2014,1,2014-Q1,barri,18.0,Sants,preu_m2,usat,2015.92
2014,1,2014-Q1,barri,18.0,Sants,preu_total,nou,0.0
2014,1,2014-Q1,barri,18.0,Sants,preu_total,total,137.57863
2014,1,2014-Q1,barri,18.0,Sants,preu_total,usat,141.41721
2014,1,2014-Q1,barri,18.0,Sants,superficie,nou_lliure,60.0
2014,1,2014-Q1,barri,18.0,Sants,superficie,protegit,0.0
2014,1,2014-Q1,barri,18.0,Sants,superficie,total,65.86
2014,1,2014-Q1,barri,18.0,Sants,superficie,usat,65.98
2014,1,2014-Q1,barri,19.0,les Corts,compravendes,nou_lliure,4.0
2014,1,2014-Q1,barri,19.0,les Corts,compravendes,protegit,1.0
2014,1,2014-Q1,barri,19.0,les Corts,compravendes,total,99.0
2014,1,2014-Q1,barri,19.0,les Corts,compravendes,usat,94.0
2014,1,2014-Q1,barri,19.0,les Corts,preu_m2,nou,3034.04
2014,1,2014-Q1,barri,19.0,les Corts,preu_m2,total,2928.5
2014,1,2014-Q1,barri,19.0,les Corts,preu_m2,usat,2921.35
2014,1,2014-Q1,barri,19.0,les Corts,preu_total,nou,260.0
2014,1,2014-Q1,barri,19.0,les Corts,preu_total,total,242.83584
2014,1,2014-Q1,barri,19.0,les Corts,preu_total,usat,241.67217
2014,1,2014-Q1,barri,19.0,les Corts,superficie,nou_lliure,84.5
2014,1,2014-Q1,barri,19.0,les Corts,superficie,protegit,90.0
2014,1,2014-Q1,barri,19.0,les Corts,superficie,total,81.77
2014,1,2014-Q1,barri,19.0,les Corts,superficie,usat,81.55
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,compravendes,protegit,0.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,compravendes,total,24.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,compravendes,usat,24.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,preu_m2,nou,0.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,preu_m2,total,2602.72
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,preu_m2,usat,2602.72
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,preu_total,nou,0.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,preu_total,total,282.79523
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,preu_total,usat,282.79523
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,superficie,protegit,0.0
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,superficie,total,100.18
2014,1,2014-Q1,barri,20.0,la Maternitat i Sant Ramon,superficie,usat,100.18
2014,1,2014-Q1,barri,21.0,Pedralbes,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,21.0,Pedralbes,compravendes,protegit,0.0
2014,1,2014-Q1,barri,21.0,Pedralbes,compravendes,total,18.0
2014,1,2014-Q1,barri,21.0,Pedralbes,compravendes,usat,18.0
2014,1,2014-Q1,barri,21.0,Pedralbes,preu_m2,nou,0.0
2014,1,2014-Q1,barri,21.0,Pedralbes,preu_m2,total,4970.59
2014,1,2014-Q1,barri,21.0,Pedralbes,preu_m2,usat,4970.59
2014,1,2014-Q1,barri,21.0,Pedralbes,preu_total,nou,0.0
2014,1,2014-Q1,barri,21.0,Pedralbes,preu_total,total,1008.61538
2014,1,2014-Q1,barri,21.0,Pedralbes,preu_total,usat,1008.61538
2014,1,2014-Q1,barri,21.0,Pedralbes,superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,21.0,Pedralbes,superficie,protegit,0.0
2014,1,2014-Q1,barri,21.0,Pedralbes,superficie,total,162.8
2014,1,2014-Q1,barri,21.0,Pedralbes,superficie,usat,162.8
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,protegit,0.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,total,6.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",compravendes,usat,6.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_m2,nou,0.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_m2,total,4684.87
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_m2,usat,4684.87
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_total,nou,0.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_total,total,623.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",preu_total,usat,623.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,nou_lliure,0.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,protegit,0.0
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,total,109.4
2014,1,2014-Q1,barri,22.0,"Vallvidrera, el Tibidabo i les Planes",superficie,usat,109.4
2014,1,2014-Q1,barri,23.0,Sarrià,compravendes,nou_lliure,0.0
2014,1,2014-Q1,barri,23.0,Sarrià,compravendes,protegit,0.0
2014,1,2014-Q1,barri,23.0,Sarrià,compravendes,total,40.0
2014,1,2014-Q1,barri,23.0,Sarrià,compravendes,usat,40.0
2014,1,2014-Q1,barri,23.0,Sarrià,preu_m2,nou,0.0
2014,1,2014-Q1,barri,23.0,Sarrià,preu_m2,total,4020.74
2014,1,2014-Q1,barri,23.0,Sarrià,preu_m2,usat,4020.74
2014,1,2014-Q1,barri,23.0,Sarrià,preu_total,nou,0.0
2014,1,2014-Q1,barri,23.0,Sarrià,preu_total,total,551.03893
2014,1,2014-Q1,barri,23.0,Sarrià,preu_total,usat,551.03893
